band_id,name,slug,source,source_id,country,subtitle,biography_html,image_url,thumbnail_url,youtube_url,spotify_artist_id,spotify_album_id,homepage_url,facebook_url,instagram_url,first_time
sepultura,Sepultura,sepultura,wacken-json,1148,Brazil,Last German Festival Show,"<p>Sepultura gehören zu den ganz Großen. Gegründet 1984 in Belo Horizonte von den Brüdern Max und Igor Cavalera etablierte sich die Riff-Maschine als Thrash-/Death-Band, bevor &nbsp;<i>„Chaos A.D“&nbsp;</i>und <i>„Roots“&nbsp;</i>zeigen sie sich stark als Groove-Metal Pioniere. Trotz Turbulenzen, setzt Sepultura sich vehement durch und entwickeln sich musikalisch immer weiter und bleiben politisch scharfkantig. Auch ohne Originalbesetzung halten sie den Spirit der Band hoch. Auf Wacken dürfen wir sie zum 5. Mal begrüßen und freuen uns jedes Mal mehr. Sepultura bleibt ein Meilenstein des internationalen Metal – politisch, innovativ und kompromisslos. Nun kommt ein letztes Mal rum und lasst uns Zeugen von absoluter Größe werden!</p>",https://www.wacken.com/fileadmin/user_upload/Sepultura-WOA26.jpg,https://www.wacken.com/fileadmin/_processed_/6/1/csm_Sepultura-WOA26_f6b8328d6d.jpg,https://www.youtube.com/channel/UC4Prl7UQx5i5PgRUh-O5XBg,6JW8wliOEwaDZ231ZY7cf4,,https://www.sepultura.com.br/,https://www.facebook.com/search/top?q=sepultura,https://www.instagram.com/sepultura,false
sinamort,Sinamort,sinamort,wacken-json,1224,Lithuania,Metal Battle Lithuania,"<p class=""text-justify"">SINAMORT ist ein Progressive-Doom-Metal-Quartett aus Litauen, angeführt von Songwriter, Gitarrist und Sänger Juozas Grigas, ergänzt durch Rimantas Galvonas (Gitarre), Paulius Musteikis (Bass) und den neuesten Zugang Vykintas Vainius (Schlagzeug).</p> <p class=""text-justify"">Die Band sprengt bewusst die Grenzen des Metal-Genres und verbindet wuchtiges, unorthodoxes Riffing mit komplexer Harmonik – durchzogen von Momenten ruhiger Melancholie und atmosphärischen Passagen. Klassisches Death/Doom-Schema trifft auf modernen Progressive Metal.</p> <p class=""text-justify"">Ihr Debütalbum THE IDLE VEIL wurde von Metalstorm.net als „Bestes Doom-Metal-Album des Jahres"" nominiert und von den Rezensenten als „eine Adrenalinspritze ins Herz des Death Doom"" gefeiert.</p>",https://www.wacken.com/fileadmin/user_upload/bandimages/bands2026/sinamort_26.jpg,https://www.wacken.com/fileadmin/_processed_/b/7/csm_sinamort_26_76b1458fee.jpg,https://www.youtube.com/watch?v=zf8cuo1HZMM,5MIQTIloEJunbdyIcANNwW,,,https://www.facebook.com/sinamort,https://www.instagram.com/sinamortofficial,true
skyline,Skyline,skyline,wacken-json,152,Germany,,"<p>Sie gehören ohne Frage zu den Bands mit einer ganz besonderen Beziehung zum Festival. SKYLINE eröffneten das erste W:O:A im Jahr 1990 und auch zum Jubiläum rocken sie den Holy Ground. Andreas „Gösy“ Schlüter und seine Mitstreiter haben auf ihren beiden Alben „Uncovered“ (2019) und „Human Monster“ (2024) jede Menge Material zum Feiern, u.a. die beiden Wacken-Hymnen „This is „W:O:A“ und „30 Years Ago“. Diedel zu Ehren recken wir die Pommesgabel extra weit in die Höhe!</p>",https://www.wacken.com/fileadmin/user_upload/bandimages/bands2024/skyline_2024.jpg,https://www.wacken.com/fileadmin/_processed_/6/5/csm_skyline_2024_a76c70015c.jpg,https://www.youtube.com/channel/UCXq0__ipINAnvZT9LXuMX3A,648WDOhkiezX4fVNIfqbD4,,https://skylineofficial.de,https://www.facebook.com/SkylineOfficial,https://www.instagram.com/skyline.official,false
skynd,Skynd,skynd,wacken-json,170,Australia,,"<p>Skynd sind zurück beim W:O:A! Die geheimnisvolle Sängerin gleichen Namens und ihr Partner Father kehren erneut auf den Holy Ground zurück, um das Publikum mit einer Mischung aus elektronischer Musik, brutalen Ausbrüchen und erschütternden, von realen Verbrechen inspirierten Texten zu fesseln. Das australische Duo, das seine Identität lieber geheim hält, nimmt die lange Reise aus Down Under erneut auf sich – nur für euch!<br />&nbsp;</p>",https://www.wacken.com/fileadmin/user_upload/bandimages/bands2026/skynd26.jpg,https://www.wacken.com/fileadmin/_processed_/7/3/csm_skynd26_fdaccaa45e.jpg,https://www.youtube.com/watch?v=KmpQcXTJfpk,3Ca8UhvMDcgM1zyfAZGw3M,,https://skynd-music.com,https://www.facebook.com/skynd.music,https://www.instagram.com/skynd_music/,false
speak-in-whispers,Speak in Whispers,speak-in-whispers,wacken-json,1221,Cyprus,Metal Battle Cyprus,"<p class=""text-justify"">Speak In Whispers ist eine Progressive-Groove-Metal-Band aus Zypern, gegründet 2017. Längst eine feste Größe in der Live-Szene, ist die Band bekannt für energiegeladene Shows und ihren komplexen, groove-lastigen Sound.</p> <p class=""text-justify"">Sie spielten beim Bloodstock Open Air 2025 und teilten die Bühne unter anderem mit Freak Kitchen, Rage, Poem, Planet of Zeus und Welicoruss. Ihre Debüt-EP The Dark Descent (2020) etablierte ihren Stil; ihr Debütalbum Crystalline Structures erschien am 28. März 2025 über M&amp;O Music.</p>",https://www.wacken.com/fileadmin/user_upload/bandimages/bands2026/speak_in_whispers_26.jpg,https://www.wacken.com/fileadmin/_processed_/9/9/csm_speak_in_whispers_26_157b14e684.jpg,https://www.youtube.com/watch?v=AQ7C-HvyDhY,61Usxx24TwxGUlTUhE2S4u,,,https://www.facebook.com/speakinwhispers,https://www.instagram.com/speak.in.whispers,false
spectral-wound,Spectral Wound,spectral-wound,wacken-json,1175,Canada,,"<p>Den tiefen Wäldern und endlosen Berglandschaften Kanadas entsteigt eine Entität, die es sich auf die dunklen Fahnen geschrieben hat, die nie endende Dunkelheit und klaustrophobische Panik ihrer Musik hinaus in die Welt zu tragen. Spectral Wound und ihr traditioneller Black Metal schlagen hohe Wellen im Untergrund und werden nun die Wacken Bühnen entern. Aber Achtung: Wenn ihr auf diesen Weg folgt, gibt es kein Zurück!</p>",https://www.wacken.com/fileadmin/user_upload/bandimages/bands2026/spectral_wound26.jpg,https://www.wacken.com/fileadmin/_processed_/2/e/csm_spectral_wound26_3263ad4710.jpg,https://www.youtube.com/watch?v=SLrLtrrZM68,3i6zP2x9GMBV3WyRzqQtM6,,,https://www.facebook.com/spectralwoundcontramundi/,https://www.instagram.com/spectral.wound/ Instagram,true
stonem,Stonem,stonem,wacken-json,1211,Germany,,"<p>Cool, cooler, Stonem! Wer sich die Full&nbsp;Metal Cruise 2025 gut schmecken lassen hat, kennt die Augsburger Modern Metal Truppe, die bereits seit 2014 die Bühnen dieser Welt stürmt. Alle, die bisher noch zu den Unwissenden zählen seien gewarnt: Der Groove, der bei Stonem auf beinharte Metalparts trifft, die Shouts, die sich im Wechselspiel mit cleanen Vocals ergänzen und der nötige Schuss Rock’n’Roll Attitüde machen die Band zu einer fast süchtig machenden Erfahrung. Nächster Halt: Wacken, Holy Ground</p>",https://www.wacken.com/fileadmin/user_upload/bandimages/bands2026/stonem_26.jpg,https://www.wacken.com/fileadmin/_processed_/4/9/csm_stonem_26_e1ff4b71dd.jpg,https://www.youtube.com/watch?v=SxsLwcMcmMc,4h4QdZPbKp8lz7PEA1FqkO,,,https://www.facebook.com/StonemMetal/,https://www.instagram.com/stonem_metal/,true
storm-seeker,Storm Seeker,storm-seeker,wacken-json,430,Germany,,"<p>Setzt die Segel und brecht mit uns auf in die sagenumwobene Piratenwelt von STORM SEEKER! Bei den Folk-Rockern weht in der Tat ein frischer Wind, da sie mit „Set Your Sails“ das erste Album mit ihrem neuen Sänger Manuel Depryck von der Leine gelassen haben. Doch der Kompass weicht nicht ab vom altbekannten und geschätzten Kurs der Band: Muntere Seemannslieder, Geschichten von durchzechten Nächten in der Hafenkneipe und mächtigen Seeabenteuern warten auf euch. Arrrr, das wird ein Fest!</p>",https://www.wacken.com/fileadmin/user_upload/bandimages/bands2026/stormseeker26.jpg,https://www.wacken.com/fileadmin/_processed_/c/9/csm_stormseeker26_ffac69751b.jpg,https://www.youtube.com/watch?v=UUlhSXG6dSk,4zAK8a87dIdPw6xRYvsr4c,,https://www.storm-seeker.com/,https://www.facebook.com/Stormseekerband,https://www.instagram.com/stormseekerband,false
subway-to-sally,Subway to Sally,subway-to-sally,wacken-json,93,Germany,,"<p>Zum Glück wurde nicht wahr, was nach 30 Jahren herausragender Bandgeschichte gemunkelt wurde. SUBWAY TO SALLY gibt es noch, stärker als jemals zuvor!&nbsp;Auf ihrem aktuellen Album „Post Mortem“ (2024) hat die Mittelalter&nbsp;Rock-Institution bewiesen, dass Totgesagte länger leben und dass sie noch immer das Zepter ihres Genres fest in der Hand haben. So fühlt es sich großartig an, dass Eric Fish und co. nach mehreren Jahren Pause endlich wieder auf das W:O:A zurückkehren – für ihre verflixte und magische 13. Show auf dem Holy Ground.</p>",https://www.wacken.com/fileadmin/user_upload/bandimages/bands2026/subway_to_sally_26.jpg,https://www.wacken.com/fileadmin/_processed_/6/3/csm_subway_to_sally_26_c89a7c04fa.jpg,https://www.youtube.com/watch?v=Q-pgg4lmjrM,544X9aDcwFDSon8HevRcqg,,https://subwaytosally.com,https://www.facebook.com/subwaytosally,https://www.instagram.com/subwaytosallyofficial,false
temple-of-the-absurd,Temple of the Absurd,temple-of-the-absurd,wacken-json,1212,Germany,,"<p>Temple Of The Absurd ist so ein Name, bei dem alte Thrash-Fans sofort anfangen zu grinsen. Das Projekt von Sabina Classen – vielen als Stimme von Holy Moses bekannt – tauchte in den 90ern im deutschen Underground auf und hinterließ mit „Absurd“ einen ordentlichen Krater. Jetzt kehrt die Band zurück. Und wenn so eine Reunion auf dem Wacken-Acker passiert, weiß man: Es wird laut.</p>",https://www.wacken.com/fileadmin/user_upload/bandimages/bands2026/temple_of_the_absurd_26.jpg,https://www.wacken.com/fileadmin/_processed_/f/a/csm_temple_of_the_absurd_26_ad20ecb9ce.jpg,,0nUPTibxuWvP3nGFOyDOQl,,,,https://www.instagram.com/sabina_holy_moses/,false
ten56,Ten56.,ten56,wacken-json,1149,France,,"<p>Wer sagt die neue Generation sei nicht zu retten? Ten56 ist der Beweis dafür, dass zumindest Metal immer noch in sehr guten Händen ist. Die im Jahr 2021 von Ex-Betraying The Martyrs Sänger Aaron Matts gegründete Metalcore Formation kombiniert moderne Deathcore Elemente mit düsteren Industrial Sound. Mit allem, was dazu gehört: Brachiale Breakdowns und emotionale Lyrics. Ten56 ist Teil einer neuen Generation die Genregrenzen sprengen und mit hartem sowie atmosphärischem Sound neue Ideale setzten. Trotz des kurzen Bestehens der Band, zieht sie schon eine treue Fanbase mit sich mit, weswegen wir Bühne frei machen für Ten56 auf dem Wacken 2026.</p>",https://www.wacken.com/fileadmin/user_upload/Ten56-WOA26.jpg,https://www.wacken.com/fileadmin/_processed_/c/b/csm_Ten56-WOA26_515bdac59e.jpg,https://www.youtube.com/channel/UCHSO-EA-qfxAbV8jQiSfH4w,28dpy0DQotTkBXcTlniQii,,,https://www.facebook.com/ten56hq/,https://www.instagram.com/ten56hq/,true
the-butcher-sisters,The Butcher Sisters,the-butcher-sisters,wacken-json,992,Germany,,"<p>Die&nbsp;Butcher Sisters&nbsp;kommen 2026 nach Wacken zurück – offiziell eingeladen,&nbsp;<i>inoffiziell unter Beobachtung</i>, seit sie mit der&nbsp;Abriss-25-Hymne&nbsp;damals halb Schleswig-Holstein in Schwingung versetzt haben. Drei Bierstände kippten, ein Dixiklo wanderte 12 Meter, und ein Moshpit wurde später vom Geologie-Institut als „lokaler Erdrutsch“ eingestuft.</p> <p>Für 2026 versprechen sie:<br />&nbsp;Noch mehr Abriss. Noch mehr Lärm. Noch weniger Rücksicht.<br />&nbsp;Gerüchte sagen, die neue Hymne sei so heftig, dass sie bereits in der Testphase zwei Verstärker, einen Stromkasten und die Geduld eines Toningenieurs zerstört hat.</p> <p>Wacken kann sich also warm anziehen – die&nbsp;Butcher Sisters&nbsp;kommen zurück, um den Abriss 25 wie ein gemütliches Kaffeekränzchen aussehen zu lassen.</p>",https://www.wacken.com/fileadmin/user_upload/bandimages/bands2026/the_butcher_sisters26.jpg,https://www.wacken.com/fileadmin/_processed_/7/a/csm_the_butcher_sisters26_63acf7d891.jpg,https://www.youtube.com/watch?v=K4y_YlW6ezA,6j8vGWE3wKAFEn0ngreusM,,https://thebutchersisters.com/,https://www.facebook.com/thebutchersisters/,https://www.instagram.com/thebutchersisters,false
the-gathering,The Gathering,the-gathering,wacken-json,1150,Netherlands,Exclusive Show in Germany in 2026,"<p>Ihr seid auf der Suche nach einer Hypnose? Auch das geht auf dem Holy Ground und The Gathering sorgen dafür. Die Anfänge der Band lagen im Doom und Death-Metal, danach verlegte die Band ihre Heimat schließlich in den Atmospheric und Progressive Rock, vor allem durch den Einfluss von Anneke van Giersbergen. Ihr gefühlvoller Gesang prägte die Band nachhaltig. Sie gelten als stilprägende Band und waren unter den Ersten, die weiblichen Gesang prominent im Metal integrierten. Zur Feier des 30-jährigen Jubiläums von Mandylion wird die Originalbesetzung von The Gathering mit Anneke van Giersbergen eine exklusive Show in Deutschland spielen – beim Wacken Open Air 2026!</p>",https://www.wacken.com/fileadmin/user_upload/The_Gathering-WOA26.jpg,https://www.wacken.com/fileadmin/_processed_/0/2/csm_The_Gathering-WOA26_57ded7843d.jpg,https://www.youtube.com/user/TheGatheringband,2kO6zjt4a1OIqxOERhliEX,,https://gathering.nl/,https://www.facebook.com/thegatheringofficial/,https://www.instagram.com/thegatheringband/?igshid%201do2dc4ht1cbl,false
the-hardkiss,The Hardkiss,the-hardkiss,wacken-json,1076,Ukraine,,"<p>Diese ukrainische Formation ist wie eine audiovisuelle Explosion in High Definition. Seit 2011 mixt The Hardkiss hymnische Rock-Hymnen mit elektronischen Klanggewitter und einer Bühnenpräsenz, bei der selbst Muse nervös zucken würden. Sängerin Julia Sanina ist dabei nicht nur stimmgewaltig, sondern auch visuell ein Gesamtkunstwerk. Sie verbinden düsteren Glam mit Stadiontauglichkeit – für Fans von Nightwish ein Muss!&nbsp;</p>",https://www.wacken.com/fileadmin/user_upload/bandimages/bands2026/The_Hardkiss-WOA26.jpg,https://www.wacken.com/fileadmin/_processed_/9/8/csm_The_Hardkiss-WOA26_2db7165b54.jpg,https://www.youtube.com/thehardkiss,4IJcztNtY5L7G3qK4yu1qt,,https://www.thehardkiss.com/en,https://www.facebook.com/THEHARDKISS/,https://www.instagram.com/the_hardkiss,false
the-haunted,The Haunted,the-haunted,wacken-json,1151,Sweden,,"<p>The Haunted sind Wut mit Struktur, Lärm mit Absicht.<br />&nbsp;Sie haben aus dem Erbe von <i>At the Gates</i> ihr eigenes Monster gebaut.<br />&nbsp;<i>“Strength in Numbers”</i> ist die Blaupause: schnell, präzise, unerbittlich.<br />&nbsp;Ihre Songs sind wie Stürme, die Häuser mit System abtragen.<br />&nbsp;Keine Posen, keine Pausen – nur Druck.&nbsp;Und wenn es vorbei ist, willst du sofort wieder rein.</p>",https://www.wacken.com/fileadmin/user_upload/The_Haunted-WOA26.jpg,https://www.wacken.com/fileadmin/_processed_/d/3/csm_The_Haunted-WOA26_849d3b2a7e.jpg,https://www.youtube.com/channel/UCu0VWKjVjtxVIUPUhJf3_3g,2WLmgv66Uq4vt2i36vwkAq,,https://thehaunted.shop/,https://www.facebook.com/officialthehaunted/,https://www.instagram.com/thehauntedrocks/,false
the-limit,The Limit,the-limit,wacken-json,1213,United States,,"<p>Was glaubt ihr, würde dabei rauskommen, wenn man Pentagram, die Testors und Stooges zusammen in einen akustischen Cocktail-Mixer packt, ein Schlückchen (das können wir hier nur betonen!) Whiskey dazugibt und dann gut schüttelt? Richtig: The Limit. Die superste aller Super Groups fährt mit Bobby Liebling, Sonny Vincent und Jimmy Recca den Legenden-Spiegel in schwindelerregende Höhen. Und auch musikalisch macht dem US amerikanischen Fünfer niemand etwas vor. Punk und Doom geben sich die Klinke in die Hand und lassen unsere pechschwarzen Herzen tiefer aber nicht weniger intensiv schlagen! Ob Vorfreude wohl ansteckend ist?</p>",https://www.wacken.com/fileadmin/user_upload/bandimages/bands2026/the_limit_26.jpg,https://www.wacken.com/fileadmin/_processed_/b/6/csm_the_limit_26_954965f6df.jpg,https://www.youtube.com/watch?v=UBfQXrPBxOI,,,,https://www.facebook.com/TheLimitRock/,,true
the-other,The Other,the-other,wacken-json,304,Germany,,"<p>Punks, Rockers, Goths und Metalheads aufgepasst, es ist Gruselalarm!&nbsp;Denn THE OTHER suchen den den Acker heim! So wie die Band am 31.10.2025 passend zu Halloween ihr neues Studioalbum „Alienated“ veröffentlicht hat, ist sie pünktlich im Sommer zum W:O:A mit ihrer makabren Show am Start.&nbsp;Macht euch gefasst auf ein Set voller Schauergeschichten, bester Unterhaltung und dem üblichen Augenzwinkern, das dem Horrorpunk die humorvolle Würze verpasst.</p>",https://www.wacken.com/fileadmin/user_upload/bandimages/bands2026/the_other_26.jpg,https://www.wacken.com/fileadmin/_processed_/4/8/csm_the_other_26_bb6a90d46d.jpg,https://www.youtube.com/watch?v=AOSS3e2EljI,0a3Gua6g9TZBKlDSqebL7W,,https://theother.de,https://www.facebook.com/theotherhorrorpunk,https://www.instagram.com/theotherhorrorpunk,false
the-troops-of-doom,The Troops Of Doom,the-troops-of-doom,wacken-json,1152,Brazil,,"<p>THE TROOPS OF DOOM haben sich nicht ohne Grund einen beachtlichen Ruf in der brasilianischen Metalszene erspielt: Der ehemalige Sepultura Gitarrist Jairo „Tormentor“ Guedz und seine Mitstreiter haben seit 2020 fast jährlich neues Material produziert und touren unermüdlich durch die Welt. Zeit, das Quartett in Wacken zu begrüßen, um den Wasted Wednesday erfolgreich um eine lautstarke Death-Metal-Show zu erweitern.</p>",https://www.wacken.com/fileadmin/user_upload/bandimages/bands2026/troops_of_doom26.jpg,https://www.wacken.com/fileadmin/_processed_/6/6/csm_troops_of_doom26_13f1c1c107.jpg,https://www.youtube.com/watch?v=c27LxrSRsSk,1GCnpVka37q3EXMVnK9bma,,https://www.thetroopsofdoom.com/,https://www.facebook.com/thetroopsofdoom,https://www.instagram.com/thetroopsofdoom,true
therapy,Therapy?,therapy,wacken-json,293,United Kingdom,,"<p>Therapy? Ja, Therapy! Das Alternative Rock-Trio aus Nordirland gehört fest zur Szene und hat sich mit 16 Studioalben und zahlreichen Tourneen eine treue Fanbase erspielt. Nach einer 30 Jahre-Jubiläumstour zum Erfolgsalbum „Troublegum“, stürmt die Band um Sänger und Gitarrist Andy Cairns nächstes Jahr erneut die Bühnen der Welt und lässt den Punk von den Leinen. Ob „Screamager“, „Diane“ oder „Nowhere“ – die Matte wird geschüttelt!</p>",https://www.wacken.com/fileadmin/user_upload/bandimages/bands2026/therapy26.jpg,https://www.wacken.com/fileadmin/_processed_/8/5/csm_therapy26_acbd2ac94b.jpg,https://www.youtube.com/watch?v=nhJHs5UEV2Q,3MomZRiJwdZmYnysgtF4Ey,,https://therapyquestionmark.co.uk,https://www.facebook.com/Therapyofficial,https://www.instagram.com/therapyofficial,false
thomas-nicholas-band,Thomas Nicholas Band,thomas-nicholas-band,wacken-json,1231,United States,,"<p>Wenn zwei Ikonen der 90er Jahre aufeinandertreffen, dann wird es zwangsläufig legendär! Während in Norddeutschland Metal Geschichte geschrieben wurde, erlangte Thomas Nicholas Berühmtheit durch seine Rollen in der Kult Trilogie American Pie!</p> <p>Die harten Klänge hat er, auch in den schwierigen 1990er Jahren, immer im Herzen getragen. Mit seiner eigenen Band stand diese immer auch gleichberechtigt neben der Schauspielerei. Deswegen hieven wir ihn jetzt auf unsere Bühnen auf den Holy Ground. Zwischen Kindheitserinnerungen, Jugend-Schwärmerei und Heavy Metal in Reinkultur – das ist der Stoff aus dem Legenden werden.</p>",https://www.wacken.com/fileadmin/user_upload/bandimages/bands2026/thomas_nicholas_26.jpg,https://www.wacken.com/fileadmin/_processed_/d/6/csm_thomas_nicholas_26_d2983140b2.jpg,https://www.youtube.com/watch?v=zoFXmsbjKuY,553ygvIoh7oel0K4hrC1dC,,https://www.tinicholas.com/music,https://www.facebook.com/TINband/,https://www.instagram.com/tinband/,true
thrown,Thrown,thrown,wacken-json,1153,Sweden,,"<p>Ihr steht auf brutale Beatdowns, zuckersüße Melodien und mitreißende Riffs? Dann haben wir mit den Stockholmern Thrown genau die richtige Kapelle für euch!<br />Mit ihrer Mischung aus Nu-Metal, Hardcore und Metalcore sorgt der Vierer für Adrenalinausschüttung am Rande des Legalen!&nbsp;<br />Bereits mehr als sechs Jahre im Business versteht es die Band wie kaum eine andere das Publikum in eine neue Bandbreite der brutalen Präzision zu entführen. Wir können es kaum erwarten.</p>",https://www.wacken.com/fileadmin/user_upload/Thrown-WOA26.jpg,https://www.wacken.com/fileadmin/_processed_/4/9/csm_Thrown-WOA26_f70cc40622.jpg,,5eBCPtU2iPbzuMRre9BePt,,https://extendedpain.com/,https://www.facebook.com/thrownband,https://www.instagram.com/thrownband/,true
thundermother,Thundermother,thundermother,wacken-json,360,Sweden,,"<p>Manche Bands spielen nicht nur Musik, die sich dann einem bestimmten Genre zuschreiben lässt. Manche Bands leben genau diesen Spirit.<br />Thundermother aus Schweden atmen, leben und kreieren Rock’n’Roll. Ehrlich schnörkellos direkt. Und da es in jeder Ehe auch mal zu Ende gehen kann haben auch Thundermother nicht davor zurückgeschreckt Tabularasa zu machen und neu zu beginnen.<br />Nun seit knapp 2 Jahren im neuen Lineup versteht es die Band auch wieder, die Zuschauer schnell um den Finger zu wickeln. Überzeugt euch selbst!</p>",https://www.wacken.com/fileadmin/user_upload/Thundermother-Band-2023.jpg,https://www.wacken.com/fileadmin/_processed_/9/a/csm_Thundermother-Band-2023_d61771d790.jpg,https://www.youtube.com/channel/UCyyyZ8cMvrLvEvfAraTnsFQ,18jTFcgHRRYHdwdof1MDZw,,https://www.thundermother.com/,https://www.facebook.com/thundermother/,https://www.instagram.com/thundermother/,false
thy-art-is-murder,Thy Art Is Murder,thy-art-is-murder,wacken-json,22,Australia,,"<p>Extrem ist ein in unserem Heavy Metal Kosmos oft bemühtes Wort. Im Fall des australischen Aushängeschilds Thy Art Is Murder und deren musikalischen Schaffens trifft die Umschreibung aber den Nagel auf den Kopf. Der brutale Deathcore gepaart mit den Fähigkeiten des neuen Manns am Mikrofon, Tyler Miller, zimmern einen wohligen Unterstand im Sturm des tosenden Moshpits.</p> <p>Und da soll nochmal einer sagen die Australier können nur AC/DC.</p>",https://www.wacken.com/fileadmin/user_upload/bandimages/bands2026/thy_art_is_murder_26.jpg,https://www.wacken.com/fileadmin/_processed_/8/0/csm_thy_art_is_murder_26_9e88fcd95e.jpg,https://www.youtube.com/watch?v=5rPbb0WCpOw,3et9upNERQI5IYt5jEDTxM,,https://www.thyartismurder.net,https://www.facebook.com/thyartismurder,https://www.instagram.com/thyartinstagram,false
triptykon,Triptykon,triptykon,wacken-json,1154,Switzerland,Exclusive Special Best Of Set With Several World Live Premiers,"<p>Bei uns schlägt das Legenden-Barometer ohne Ende aus. Tom Warrior Fischer bringt mit Triptykon eine absolute Sternstunde des Heavy Metal auf den ohnehin schon an Legenden nicht armen Holy Ground.<br />Und obwohl Fischers Fans seit 2014 und dem letzten Album Melana Chasmate auf neuen Musik warten müssen, könnt ihr euch sicher sein, dass der Holy Ground nicht groß genug sein wird, um diese Ikone in ihrer Gänze zu erfassen.<br />Als einer der Väter von Black – und Death Metal gestartet hat Fischer eine beeindrucke Bandbreite an Sounds vorzuweisen.<br />So etwas gehört normalerweise in ein Museum! Die Formation kommt nicht auf den Holy Ground, sie haben einige Überraschung und Specials im Sack für ein unvergessliches Wacken Erlebnis.&nbsp;</p>",https://www.wacken.com/fileadmin/user_upload/Triptykon-WOA26.jpg,https://www.wacken.com/fileadmin/_processed_/3/c/csm_Triptykon-WOA26_0599ad9698.jpg,https://www.youtube.com/channel/UCKXdXpeSwheXyt1WUINGPTg,37fG1EQuwb6zBHyFYUGfj8,,https://www.triptykon.net/,https://www.facebook.com/triptykonofficial,https://www.instagram.com/triptykonofficial/,true
trold,Trold,trold,wacken-json,1214,Denmark,,"<p>Wisst ihr wo Trolle leben? Gemeinhin findet ihr sie unter Brücken oder in ihren Höhlen. Nicht aber unsere Freunde von Trold! Die dänischen Tin Whistle Verehrer leben diesen Sommer, zumindest übergangsweise, direkt bei uns auf dem Holy Ground. Mitbringen werden sie einen ganzen Sack voller Trold Hits und die habe es wirklich in sich. Wer bei dieser explosiven Mischung aus Pagan- Folk- und Metal-Elementen nicht irgendwann die Haare fliegen und den Nacken kreisen lässt, ist bei dieser Band dann wahrscheinlich sowieso falsch.</p>",https://www.wacken.com/fileadmin/user_upload/bandimages/bands2026/trold_26.jpg,https://www.wacken.com/fileadmin/_processed_/7/2/csm_trold_26_e2d88c204e.jpg,https://www.youtube.com/watch?v=eDXf4JCySfk,,,https://www.troldband.com,https://www.facebook.com/troldband/,https://www.instagram.com/troldband,true
turbonegro,Turbonegro,turbonegro,wacken-json,1192,Norway,,"<p>2026 marschieren Turbonegro wieder in Wacken ein – nicht, um nett zu spielen, sondern um das Gelände daran zu erinnern, wie sich echte Bühnenpräsenz anhört, wenn man sie mit einem Presslufthammer verwechselt.</p> <p>Ihr letzter Besuch hinterließ einen Feldbericht, der ungefähr so klang wie eine Mischung aus Katastrophenprotokoll und Liebesbrief: zu viel Lärm, zu viel Denim, zu viel Haltung – also genau richtig.</p> <p>Dieses Jahr haben sie angeblich beschlossen, noch ungepflegter aufzutreten, rein aus Prinzip. Die neue Live-Show soll so kompromisslos sein, dass selbst die Lautsprecher versuchten, Gewerkschaftsschutz anzumelden.</p> <p>Turbonegro 2026:</p> <p>keine Schönfärberei, kein Kuschelkurs, nur ehrlicher Krawall – und zwar der Sorte, die man nicht vergisst, sondern noch Wochen später aus den Kleidern klopft.</p>",https://www.wacken.com/fileadmin/user_upload/bandimages/bands2026/turbonegro26.jpg,https://www.wacken.com/fileadmin/_processed_/1/b/csm_turbonegro26_2118d824cd.jpg,https://www.youtube.com/watch?v=gzBNLvElCyk,191rVxQbbZ05wcICUSvLkz,,https://turbonegro.com/,https://www.facebook.com/TurbonegroHQ/,,false
tuxedoo,tuXedoo,tuxedoo,wacken-json,173,Austria,,"<p>Donnernde Riffs, wütende Drums und eine gewisse Aura der Bedrohung – so habt ihr euch den Sound der Alpen gar nicht vorgestellt? Tuxedoo belehren euch eines Besseren. Der brutale Mix aus Thrash mit Elementen des Nu Metal lässt die fünf Österreicher musikalisch eher in der Bay Area oder New York verorten. Tatsächlich stammen die Buam aber aus dem beschaulichen Tirol und können in ihrer 8 jährigen Schaffenszeit 2 EPs und 4 Alben vorweisen. Es ist also alles angerichtet sich mal ordentlich die Lederhosen ausziehen zu lassen, liebe Metalheads.</p>",https://www.wacken.com/fileadmin/user_upload/bandimages/bands2026/tuxedoo_26.jpg,https://www.wacken.com/fileadmin/_processed_/a/b/csm_tuxedoo_26_2cbaa64988.jpg,https://www.youtube.com/watch?v=HYHN7f9knBA,44irRUOhAfb0ochWsW4sG1,,https://tuxedoo.at,https://www.facebook.com/tuxedoometal/,https://www.instagram.com/tuxedoo_alpencore/,false
